image_path,mar,nose_chin_distance,label,split
12_12-MaleGlasses-Yawning_frame00273_time9.1sec_aug0,0.6650760789451767,1.1275392337409849,1,train
12_12-MaleGlasses-Yawning_frame00273_time9.1sec_aug1,0.652805438865271,1.2495379552186239,1,train
12_12-MaleGlasses-Yawning_frame00273_time9.1sec_aug2,0.7160451804921479,1.126388184688859,1,train
12_12-MaleGlasses-Yawning_frame00273_time9.1sec_aug3,0.6918283911818536,1.1408688092689359,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00287_time9.6sec.jpg,0.72872755686201,1.553553947686899,1,train
12_12-MaleGlasses-Yawning_frame00287_time9.6sec_aug0,0.7232570226234674,1.26528655658133,1,train
12_12-MaleGlasses-Yawning_frame00287_time9.6sec_aug2,0.771811498269938,1.2241680644472466,1,train
12_12-MaleGlasses-Yawning_frame00287_time9.6sec_aug3,0.7364401319256759,1.2409007216215566,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00329_time11.0sec.jpg,0.6067270256835945,1.2291113110820018,1,train
12_12-MaleGlasses-Yawning_frame00329_time11.0sec_aug0,0.6008784913470713,1.1623409576353636,1,train
12_12-MaleGlasses-Yawning_frame00329_time11.0sec_aug1,0.7586883770677184,1.0659526197691713,1,train
12_12-MaleGlasses-Yawning_frame00329_time11.0sec_aug3,0.5547694369383986,1.055481468594579,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00623_time20.8sec.jpg,0.5775735647558476,1.1161103500737906,1,train
12_12-MaleGlasses-Yawning_frame00623_time20.8sec_aug0,0.5561635994479706,1.1038682389065317,1,train
12_12-MaleGlasses-Yawning_frame00623_time20.8sec_aug1,0.5753624774902674,1.1431293906221285,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00637_time21.3sec.jpg,0.9217057553740852,1.1776402208868135,1,train
12_12-MaleGlasses-Yawning_frame00637_time21.3sec_aug0,0.9225447270014028,1.1651909594964225,1,train
12_12-MaleGlasses-Yawning_frame00637_time21.3sec_aug2,0.9217057553740852,1.1776402208868135,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00651_time21.7sec.jpg,0.7399209112846754,1.2092711920921417,1,train
12_12-MaleGlasses-Yawning_frame00651_time21.7sec_aug1,0.6864328811035283,1.1026998703619044,1,train
12_12-MaleGlasses-Yawning_frame00651_time21.7sec_aug2,0.7048777636136255,1.2630797229059694,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00665_time22.2sec.jpg,0.8630207968664013,1.220921510585911,1,train
12_12-MaleGlasses-Yawning_frame00665_time22.2sec_aug0,0.7899574081377888,1.2485218067364463,1,train
12_12-MaleGlasses-Yawning_frame00665_time22.2sec_aug1,0.7860863069530126,1.2198445189140616,1,train
12_12-MaleGlasses-Yawning_frame00665_time22.2sec_aug2,0.6063643487141946,1.4748847927383397,1,train
12_12-MaleGlasses-Yawning_frame00665_time22.2sec_aug3,0.7386525664304736,1.337837508364261,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00679_time22.7sec.jpg,0.863182238621362,1.2399168947304255,1,train
12_12-MaleGlasses-Yawning_frame00679_time22.7sec_aug0,0.7915094393881875,1.1986674308129552,1,train
12_12-MaleGlasses-Yawning_frame00679_time22.7sec_aug1,0.7905671305403782,1.206133781289311,1,train
12_12-MaleGlasses-Yawning_frame00679_time22.7sec_aug2,0.8383333555679359,1.2597209703290713,1,train
12_12-MaleGlasses-Yawning_frame00679_time22.7sec_aug3,0.9018484809076595,1.1445748790316137,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00693_time23.1sec.jpg,0.8327480590035948,1.2462398662511573,1,train
12_12-MaleGlasses-Yawning_frame00693_time23.1sec_aug1,0.8500138093143196,1.2415051351495614,1,train
12_12-MaleGlasses-Yawning_frame00693_time23.1sec_aug2,0.7460182356738075,1.2709486937965921,1,train
12_12-MaleGlasses-Yawning_frame00693_time23.1sec_aug3,0.7925875576452104,1.2901574362541741,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00707_time23.6sec.jpg,0.768558911787887,1.2651851374672818,1,train
12_12-MaleGlasses-Yawning_frame00707_time23.6sec_aug0,0.747534005558123,1.3237170891531365,1,train
12_12-MaleGlasses-Yawning_frame00707_time23.6sec_aug1,0.7904059816537721,1.3092535448751395,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00721_time24.1sec.jpg,0.8606893640010288,1.2355130918599906,1,train
12_12-MaleGlasses-Yawning_frame00721_time24.1sec_aug0,0.7352175580697821,1.1564037558608014,1,train
Drowsiness_dataset\yawn\train\12_12-MaleGlasses-Yawning_frame00735_time24.5sec.jpg,0.6614101045472681,1.2317632134140504,1,train
12_12-MaleGlasses-Yawning_frame00735_time24.5sec_aug2,0.6614101045472681,1.2317632134140504,1,train
12_12-MaleGlasses-Yawning_frame00735_time24.5sec_aug3,0.6864190767682021,1.060075217378665,1,train
Drowsiness_dataset\yawn\train\13_13-FemaleNoGlasses-Yawning_frame00235_time7.8sec.jpg,0.48351458208614934,0.960438181014946,1,train
13_13-FemaleNoGlasses-Yawning_frame00235_time7.8sec_aug0,0.4657183438838841,0.9476682010770856,1,train
13_13-FemaleNoGlasses-Yawning_frame00235_time7.8sec_aug1,0.44961144474614906,0.9555186598308468,1,train
13_13-FemaleNoGlasses-Yawning_frame00235_time7.8sec_aug2,0.446372208059686,0.9641470374817689,1,train
Drowsiness_dataset\yawn\train\13_13-FemaleNoGlasses-Yawning_frame00249_time8.3sec.jpg,0.7173094502318632,1.097565102998947,1,train
13_13-FemaleNoGlasses-Yawning_frame00249_time8.3sec_aug0,0.7373971944921909,1.1072013034334838,1,train
13_13-FemaleNoGlasses-Yawning_frame00249_time8.3sec_aug1,0.7442815916501456,1.1269704181269955,1,train
13_13-FemaleNoGlasses-Yawning_frame00249_time8.3sec_aug2,0.6211426523664502,1.0895529242542068,1,train
Drowsiness_dataset\yawn\train\13_13-FemaleNoGlasses-Yawning_frame00263_time8.8sec.jpg,0.8872541088559754,1.1295758691209785,1,train
13_13-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug0,0.8778311591647128,1.144593646421434,1,train
13_13-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug1,0.7923424347943231,1.1708788569357294,1,train
13_13-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug2,0.7887853749515248,1.111564011323685,1,train
13_13-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug3,0.8603172872352134,1.1341142686231163,1,train
Drowsiness_dataset\yawn\train\13_13-FemaleNoGlasses-Yawning_frame00277_time9.2sec.jpg,0.792317793331493,1.1026040736079274,1,train
13_13-FemaleNoGlasses-Yawning_frame00277_time9.2sec_aug0,0.6489793098984007,1.119257543224628,1,train
13_13-FemaleNoGlasses-Yawning_frame00277_time9.2sec_aug1,0.688851547341176,1.0692373202156928,1,train
13_13-FemaleNoGlasses-Yawning_frame00277_time9.2sec_aug2,0.7611197290479738,1.1556811481053366,1,train
Drowsiness_dataset\yawn\train\13_13-FemaleNoGlasses-Yawning_frame00291_time9.7sec.jpg,0.7220355566656387,1.107362275831477,1,train
13_13-FemaleNoGlasses-Yawning_frame00291_time9.7sec_aug0,0.6948252411020155,1.0413491397812027,1,train
13_13-FemaleNoGlasses-Yawning_frame00291_time9.7sec_aug1,0.7171220318063755,1.019656128558906,1,train
13_13-FemaleNoGlasses-Yawning_frame00291_time9.7sec_aug2,0.6168966032665558,1.0774205921645321,1,train
13_13-FemaleNoGlasses-Yawning_frame00291_time9.7sec_aug3,0.6798852076707209,1.0410695399889038,1,train
Drowsiness_dataset\yawn\train\13_13-FemaleNoGlasses-Yawning_frame00305_time10.2sec.jpg,0.6056859324997449,1.0508964324656207,1,train
13_13-FemaleNoGlasses-Yawning_frame00305_time10.2sec_aug1,0.5868159070902037,1.0166571344919846,1,train
13_13-FemaleNoGlasses-Yawning_frame00305_time10.2sec_aug2,0.6186530463010781,1.0076545010446212,1,train
13_13-FemaleNoGlasses-Yawning_frame00305_time10.2sec_aug3,0.6130035773241581,1.02895316691922,1,train
Drowsiness_dataset\yawn\train\14_14-FemaleNoGlasses-Yawning_frame00249_time8.3sec.jpg,0.5152621984627018,0.9898240091321467,1,train
14_14-FemaleNoGlasses-Yawning_frame00249_time8.3sec_aug0,0.4662757258971942,0.9743321957608929,1,train
14_14-FemaleNoGlasses-Yawning_frame00249_time8.3sec_aug3,0.5160490431483651,1.002051992633416,1,train
Drowsiness_dataset\yawn\train\14_14-FemaleNoGlasses-Yawning_frame00252_ncd0.2177_inc1.27x.jpg,0.4863572033049191,0.9796572138459285,1,train
14_14-FemaleNoGlasses-Yawning_frame00252_ncd0.2177_inc1.27x_aug0,0.47395060779241044,0.9787353145597267,1,train
14_14-FemaleNoGlasses-Yawning_frame00252_ncd0.2177_inc1.27x_aug3,0.49639313095358084,1.0022986585017095,1,train
Drowsiness_dataset\yawn\train\14_14-FemaleNoGlasses-Yawning_frame00263_time8.8sec.jpg,0.45647891567564447,0.9922063788727914,1,train
14_14-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug0,0.4724994380348728,0.9893958540032592,1,train
14_14-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug1,0.43769258033470776,1.0135891741902683,1,train
14_14-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug2,0.4139790288157916,1.0032745630958395,1,train
Drowsiness_dataset\yawn\train\15_15-FemaleSunGlasses-Yawning_frame00168_ncd0.2388_inc1.36x.jpg,0.7103331338207753,0.893046688921722,1,train
15_15-FemaleSunGlasses-Yawning_frame00168_ncd0.2388_inc1.36x_aug0,0.6569401294517305,0.8961213862342717,1,train
15_15-FemaleSunGlasses-Yawning_frame00168_ncd0.2388_inc1.36x_aug1,0.6490920428996292,0.8993402666211595,1,train
15_15-FemaleSunGlasses-Yawning_frame00168_ncd0.2388_inc1.36x_aug2,0.8353574162269543,0.8270178080947004,1,train
Drowsiness_dataset\yawn\train\15_15-FemaleSunGlasses-Yawning_frame00179_time6.0sec.jpg,0.70970839473261,0.8535232385967678,1,train
15_15-FemaleSunGlasses-Yawning_frame00179_time6.0sec_aug0,0.6859075005024505,0.8748958493077899,1,train
15_15-FemaleSunGlasses-Yawning_frame00179_time6.0sec_aug1,0.614290986163966,0.893979677981379,1,train
15_15-FemaleSunGlasses-Yawning_frame00179_time6.0sec_aug2,0.6466233355883383,0.8881596743909096,1,train
Drowsiness_dataset\yawn\train\17_17-FemaleNoGlasses-Yawning_frame00059_time2.0sec.jpg,0.7235653721142177,1.0336854952628127,1,train
17_17-FemaleNoGlasses-Yawning_frame00059_time2.0sec_aug1,0.6724410053973418,1.0245325847068008,1,train
Drowsiness_dataset\yawn\train\17_17-FemaleNoGlasses-Yawning_frame00073_time2.4sec.jpg,0.7344237072755885,1.0973963941689977,1,train
17_17-FemaleNoGlasses-Yawning_frame00073_time2.4sec_aug0,0.7201974813010783,1.0762623719778712,1,train
17_17-FemaleNoGlasses-Yawning_frame00073_time2.4sec_aug1,0.8203153391625131,1.1605851528646627,1,train
17_17-FemaleNoGlasses-Yawning_frame00073_time2.4sec_aug2,0.8178349776155458,1.1211643136826157,1,train
17_17-FemaleNoGlasses-Yawning_frame00073_time2.4sec_aug3,0.8172098091093832,1.1106767870835255,1,train
Drowsiness_dataset\yawn\train\17_17-FemaleNoGlasses-Yawning_frame00087_time2.9sec.jpg,0.4834454044075093,1.046899955037293,1,train
17_17-FemaleNoGlasses-Yawning_frame00087_time2.9sec_aug0,0.2792028953513346,1.0414600620994325,1,train
17_17-FemaleNoGlasses-Yawning_frame00087_time2.9sec_aug1,0.5117511874355892,1.0614059230362647,1,train
